X1,X2,F1,F2
1.4000000000000001,0.27,8.131600000000002,35.3329
1.4000000000000001,0.3,8.200000000000001,35.05
1.4000000000000001,0.32999999999999996,8.2756,34.768899999999995
1.4000000000000001,0.36,8.358400000000001,34.489599999999996
1.4000000000000001,0.39,8.448400000000001,34.2121
1.4000000000000001,0.42,8.545600000000002,33.9364
1.4000000000000001,0.44999999999999996,8.650000000000002,33.662499999999994
1.4000000000000001,0.48,8.761600000000001,33.39039999999999
1.4000000000000001,0.51,8.880400000000002,33.1201
1.4000000000000001,0.54,9.006400000000001,32.8516
1.4000000000000001,0.57,9.139600000000002,32.58489999999999
1.4000000000000001,0.6,9.280000000000001,32.32
1.4000000000000001,0.63,9.427600000000002,32.0569
1.4000000000000001,0.6599999999999999,9.582400000000002,31.795599999999997
1.4000000000000001,0.69,9.7444,31.5361
1.4000000000000001,0.72,9.913600000000002,31.278399999999998
1.4000000000000001,0.75,10.090000000000002,31.022499999999997
1.4000000000000001,0.78,10.273600000000002,30.768399999999996
1.4000000000000001,0.8099999999999999,10.464400000000001,30.5161
1.4000000000000001,0.84,10.662400000000002,30.2656
1.4000000000000001,0.87,10.867600000000001,30.016899999999996
1.4000000000000001,0.8999999999999999,11.080000000000002,29.769999999999996
1.4000000000000001,0.9299999999999999,11.299600000000002,29.5249
1.4000000000000001,0.96,11.526400000000002,29.281599999999997
1.4000000000000001,0.99,11.7604,29.040099999999995
1.4000000000000001,1.02,12.001600000000002,28.800399999999996
1.4000000000000001,1.05,12.250000000000002,28.5625
1.4000000000000001,1.08,12.505600000000001,28.326399999999996
1.4000000000000001,1.1099999999999999,12.7684,28.0921
1.4000000000000001,1.14,13.038400000000001,27.8596
1.4000000000000001,1.17,13.3156,27.628899999999998
1.4000000000000001,1.2,13.600000000000001,27.4
1.4000000000000001,1.23,13.8916,27.1729
1.4000000000000001,1.26,14.190400000000002,26.9476
1.4000000000000001,1.29,14.496400000000001,26.724099999999996
1.4000000000000001,1.3199999999999998,14.8096,26.502399999999998
1.4000000000000001,1.3499999999999999,15.129999999999999,26.2825
1.4000000000000001,1.38,15.4576,26.0644
1.4000000000000001,1.41,15.7924,25.848099999999995
1.4000000000000001,1.44,16.1344,25.633599999999998
1.4000000000000001,1.47,16.483600000000003,25.4209
1.4000000000000001,1.5,16.840000000000003,25.209999999999997
1.4000000000000001,1.53,17.2036,25.000899999999994
1.4000000000000001,1.56,17.574400000000004,24.793599999999998
1.4000000000000001,1.5899999999999999,17.952399999999997,24.588099999999997
1.4000000000000001,1.6199999999999999,18.337600000000002,24.384399999999996
1.4000000000000001,1.65,18.73,24.182499999999997
1.4000000000000001,1.68,19.1296,23.9824
1.4000000000000001,1.71,19.5364,23.784099999999995
1.4000000000000001,1.74,19.950400000000002,23.587599999999995
1.4000000000000001,1.77,20.3716,23.392899999999997
1.4000000000000001,1.7999999999999998,20.799999999999997,23.2
1.4000000000000001,1.8299999999999998,21.235599999999998,23.008899999999997
1.4000000000000001,1.8599999999999999,21.6784,22.819599999999998
1.4000000000000001,1.89,22.1284,22.6321
1.4000000000000001,1.92,22.5856,22.446399999999997
1.4000000000000001,1.95,23.05,22.262499999999996
1.4000000000000001,1.98,23.5216,22.080399999999997
1.4000000000000001,2.01,24.0004,21.9001
1.4000000000000001,2.04,24.486400000000003,21.721599999999995
1.4000000000000001,2.07,24.979599999999998,21.5449
1.4000000000000001,2.1,25.480000000000004,21.369999999999997
1.4000000000000001,2.13,25.9876,21.1969
1.4000000000000001,2.16,26.5024,21.025599999999997
1.4000000000000001,2.19,27.0244,20.856099999999998
1.4000000000000001,2.2199999999999998,27.553599999999996,20.688399999999998
1.4000000000000001,2.25,28.090000000000003,20.522499999999997
1.4000000000000001,2.28,28.6336,20.3584
1.4000000000000001,2.31,29.184400000000004,20.196099999999998
1.4000000000000001,2.34,29.742399999999996,20.0356
1.4000000000000001,2.37,30.3076,19.876899999999996
1.4000000000000001,2.4,30.880000000000003,19.72
1.4000000000000001,2.4299999999999997,31.459599999999995,19.564899999999998
1.4000000000000001,2.46,32.0464,19.411599999999996
1.4000000000000001,2.4899999999999998,32.6404,19.260099999999998
1.4000000000000001,2.52,33.241600000000005,19.1104
1.4000000000000001,2.55,33.85,18.9625
1.4000000000000001,2.58,34.4656,18.816399999999998
1.4000000000000001,2.61,35.0884,18.672099999999997
1.4000000000000001,2.6399999999999997,35.718399999999995,18.5296
1.4000000000000001,2.67,36.3556,18.3889
1.4000000000000001,2.6999999999999997,36.99999999999999,18.25
1.4000000000000001,2.73,37.6516,18.112899999999996
1.4000000000000001,2.76,38.310399999999994,17.9776
1.4000000000000001,2.79,38.976400000000005,17.844099999999997
1.4000000000000001,2.82,39.6496,17.7124
1.4000000000000001,2.85,40.330000000000005,17.582499999999996
1.4000000000000001,2.88,41.0176,17.4544
1.4000000000000001,2.9099999999999997,41.712399999999995,17.3281
1.4000000000000001,2.94,42.4144,17.203599999999998
1.4000000000000001,2.9699999999999998,43.123599999999996,17.0809
1.4000000000000001,3.0,43.84,16.959999999999997
1.4500000000000002,0.0,8.410000000000002,37.6025
1.4500000000000002,0.03,8.413600000000002,37.303399999999996
1.4500000000000002,0.06,8.424400000000002,37.0061
1.4500000000000002,0.09,8.442400000000003,36.7106
1.4500000000000002,0.12,8.467600000000003,36.4169
1.4500000000000002,0.15,8.500000000000002,36.125
1.4500000000000002,0.18,8.539600000000002,35.834900000000005
1.4500000000000002,0.21,8.586400000000001,35.5466
1.4500000000000002,0.24,8.640400000000001,35.260099999999994
1.4500000000000002,0.27,8.701600000000003,34.97540000000001
1.4500000000000002,0.3,8.770000000000001,34.6925
1.4500000000000002,0.32999999999999996,8.845600000000001,34.4114
1.4500000000000002,0.36,8.928400000000002,34.132099999999994
1.4500000000000002,0.39,9.018400000000002,33.854600000000005
1.4500000000000002,0.42,9.115600000000002,33.578900000000004
1.4500000000000002,0.44999999999999996,9.220000000000002,33.30499999999999
1.4500000000000002,0.48,9.331600000000002,33.0329
1.4500000000000002,0.51,9.450400000000002,32.762600000000006
1.4500000000000002,0.54,9.576400000000001,32.4941
1.4500000000000002,0.57,9.709600000000002,32.227399999999996
1.4500000000000002,0.6,9.850000000000001,31.962500000000002
1.4500000000000002,0.63,9.997600000000002,31.6994
1.4500000000000002,0.6599999999999999,10.152400000000002,31.4381
1.4500000000000002,0.69,10.314400000000001,31.178600000000003
1.4500000000000002,0.72,10.483600000000003,30.9209
1.4500000000000002,0.75,10.660000000000002,30.665
1.4500000000000002,0.78,10.843600000000002,30.410899999999998
1.4500000000000002,0.8099999999999999,11.034400000000002,30.158600000000003
1.4500000000000002,0.84,11.232400000000002,29.9081
1.4500000000000002,0.87,11.437600000000002,29.659399999999998
1.4500000000000002,0.8999999999999999,11.650000000000002,29.412499999999998
1.4500000000000002,0.9299999999999999,11.869600000000002,29.1674
1.4500000000000002,0.96,12.096400000000003,28.9241
1.4500000000000002,0.99,12.330400000000001,28.682599999999997
1.4500000000000002,1.02,12.571600000000002,28.4429
1.4500000000000002,1.05,12.820000000000002,28.205
1.4500000000000002,1.08,13.075600000000001,27.968899999999998
1.4500000000000002,1.1099999999999999,13.3384,27.7346
1.4500000000000002,1.14,13.608400000000001,27.502100000000002
1.4500000000000002,1.17,13.8856,27.2714
1.4500000000000002,1.2,14.170000000000002,27.042499999999997
1.4500000000000002,1.23,14.4616,26.815399999999997
1.4500000000000002,1.26,14.760400000000002,26.5901
1.4500000000000002,1.29,15.066400000000002,26.3666
1.4500000000000002,1.3199999999999998,15.3796,26.1449
1.4500000000000002,1.3499999999999999,15.7,25.925000000000004
1.4500000000000002,1.38,16.0276,25.706899999999997
1.4500000000000002,1.41,16.3624,25.4906
1.4500000000000002,1.44,16.7044,25.2761
1.4500000000000002,1.47,17.053600000000003,25.0634
1.4500000000000002,1.5,17.410000000000004,24.8525
1.4500000000000002,1.53,17.773600000000002,24.6434
1.4500000000000002,1.56,18.144400000000005,24.436099999999996
1.4500000000000002,1.5899999999999999,18.522399999999998,24.230600000000003
1.4500000000000002,1.6199999999999999,18.907600000000002,24.026899999999998
1.4500000000000002,1.65,19.3,23.825
1.4500000000000002,1.68,19.6996,23.6249
1.4500000000000002,1.71,20.1064,23.4266
1.4500000000000002,1.74,20.520400000000002,23.2301
1.4500000000000002,1.77,20.9416,23.0354
1.4500000000000002,1.7999999999999998,21.369999999999997,22.8425
1.4500000000000002,1.8299999999999998,21.8056,22.6514
1.4500000000000002,1.8599999999999999,22.2484,22.4621
1.4500000000000002,1.89,22.6984,22.2746
1.4500000000000002,1.92,23.1556,22.0889
1.4500000000000002,1.95,23.62,21.904999999999998
1.4500000000000002,1.98,24.0916,21.7229
1.4500000000000002,2.01,24.5704,21.5426
1.4500000000000002,2.04,25.056400000000004,21.3641
1.4500000000000002,2.07,25.549599999999998,21.1874
1.4500000000000002,2.1,26.050000000000004,21.0125
1.4500000000000002,2.13,26.5576,20.839399999999998
1.4500000000000002,2.16,27.072400000000002,20.6681
1.4500000000000002,2.19,27.5944,20.4986
1.4500000000000002,2.2199999999999998,28.123599999999996,20.3309
1.4500000000000002,2.25,28.660000000000004,20.165
1.4500000000000002,2.28,29.2036,20.0009
1.4500000000000002,2.31,29.754400000000004,19.8386
1.4500000000000002,2.34,30.312399999999997,19.6781
1.4500000000000002,2.37,30.8776,19.519399999999997
1.4500000000000002,2.4,31.450000000000003,19.3625
1.4500000000000002,2.4299999999999997,32.029599999999995,19.2074
1.4500000000000002,2.46,32.6164,19.0541
1.4500000000000002,2.4899999999999998,33.2104,18.9026
1.4500000000000002,2.52,33.811600000000006,18.7529
1.4500000000000002,2.55,34.42,18.605
1.4500000000000002,2.58,35.0356,18.4589
1.4500000000000002,2.61,35.6584,18.3146
1.4500000000000002,2.6399999999999997,36.288399999999996,18.1721
1.4500000000000002,2.67,36.9256,18.031399999999998
1.4500000000000002,2.6999999999999997,37.56999999999999,17.8925
1.4500000000000002,2.73,38.2216,17.755399999999998
1.4500000000000002,2.76,38.880399999999995,17.6201
1.4500000000000002,2.79,39.546400000000006,17.4866
1.4500000000000002,2.82,40.2196,17.3549
1.4500000000000002,2.85,40.900000000000006,17.224999999999998
1.4500000000000002,2.88,41.5876,17.096899999999998
1.4500000000000002,2.9099999999999997,42.282399999999996,16.9706
1.4500000000000002,2.94,42.9844,16.8461
1.4500000000000002,2.9699999999999998,43.693599999999996,16.723399999999998
1.4500000000000002,3.0,44.410000000000004,16.6025
1.5,0.0,9.0,37.25
1.5,0.03,9.0036,36.9509
1.5,0.06,9.0144,36.653600000000004
1.5,0.09,9.0324,36.3581
1.5,0.12,9.0576,36.0644
1.5,0.15,9.09,35.772499999999994
1.5,0.18,9.1296,35.4824
1.5,0.21,9.1764,35.1941
1.5,0.24,9.2304,34.9076
1.5,0.27,9.2916,34.6229
1.5,0.3,9.36,34.34
1.5,0.32999999999999996,9.435599999999999,34.058899999999994
1.5,0.36,9.5184,33.7796
1.5,0.39,9.6084,33.5021
1.5,0.42,9.7056,33.2264
1.5,0.44999999999999996,9.81,32.9525
1.5,0.48,9.9216,32.68039999999999
1.5,0.51,10.0404,32.4101
1.5,0.54,10.1664,32.1416
1.5,0.57,10.2996,31.874899999999997
1.5,0.6,10.44,31.610000000000003
1.5,0.63,10.5876,31.3469
1.5,0.6599999999999999,10.7424,31.0856
1.5,0.69,10.904399999999999,30.826100000000004
1.5,0.72,11.073599999999999,30.5684
1.5,0.75,11.25,30.3125
1.5,0.78,11.4336,30.0584
1.5,0.8099999999999999,11.6244,29.806100000000004
1.5,0.84,11.8224,29.555600000000002
1.5,0.87,12.0276,29.3069
1.5,0.8999999999999999,12.239999999999998,29.06
1.5,0.9299999999999999,12.4596,28.8149
1.5,0.96,12.686399999999999,28.5716
1.5,0.99,12.9204,28.330099999999998
1.5,1.02,13.1616,28.090400000000002
1.5,1.05,13.41,27.8525
1.5,1.08,13.665600000000001,27.6164
1.5,1.1099999999999999,13.9284,27.3821
1.5,1.14,14.1984,27.149600000000003
1.5,1.17,14.4756,26.9189
1.5,1.2,14.76,26.689999999999998
1.5,1.23,15.0516,26.462899999999998
1.5,1.26,15.3504,26.2376
1.5,1.29,15.656400000000001,26.0141
1.5,1.3199999999999998,15.969599999999998,25.7924
1.5,1.3499999999999999,16.29,25.572500000000005
1.5,1.38,16.6176,25.3544
1.5,1.41,16.952399999999997,25.1381
1.5,1.44,17.2944,24.9236
1.5,1.47,17.6436,24.710900000000002
1.5,1.5,18.0,24.5
1.5,1.53,18.363599999999998,24.2909
1.5,1.56,18.7344,24.083599999999997
1.5,1.5899999999999999,19.112399999999997,23.878100000000003
1.5,1.6199999999999999,19.4976,23.6744
1.5,1.65,19.89,23.4725
1.5,1.68,20.2896,23.2724
1.5,1.71,20.696399999999997,23.0741
1.5,1.74,21.1104,22.8776
1.5,1.77,21.5316,22.6829
1.5,1.7999999999999998,21.959999999999997,22.490000000000002
1.5,1.8299999999999998,22.395599999999998,22.2989
1.5,1.8599999999999999,22.8384,22.1096
1.5,1.89,23.2884,21.9221
1.5,1.92,23.7456,21.7364
1.5,1.95,24.21,21.5525
1.5,1.98,24.6816,21.3704
1.5,2.01,25.160399999999996,21.1901
1.5,2.04,25.6464,21.0116
1.5,2.07,26.139599999999998,20.8349
1.5,2.1,26.64,20.66
1.5,2.13,27.147599999999997,20.4869
1.5,2.16,27.6624,20.3156
1.5,2.19,28.1844,20.1461
1.5,2.2199999999999998,28.713599999999996,19.9784
1.5,2.25,29.25,19.8125
1.5,2.28,29.793599999999998,19.648400000000002
1.5,2.31,30.3444,19.4861
1.5,2.34,30.902399999999997,19.3256
1.5,2.37,31.4676,19.1669
1.5,2.4,32.04,19.01
1.5,2.4299999999999997,32.61959999999999,18.8549
1.5,2.46,33.2064,18.7016
1.5,2.4899999999999998,33.800399999999996,18.5501
1.5,2.52,34.4016,18.4004
1.5,2.55,35.01,18.2525
1.5,2.58,35.625600000000006,18.1064
1.5,2.61,36.2484,17.9621
1.5,2.6399999999999997,36.87839999999999,17.8196
1.5,2.67,37.5156,17.6789
1.5,2.6999999999999997,38.16,17.54
1.5,2.73,38.8116,17.4029
1.5,2.76,39.4704,17.2676
1.5,2.79,40.1364,17.1341
1.5,2.82,40.809599999999996,17.0024
1.5,2.85,41.49,16.8725
1.5,2.88,42.1776,16.7444
1.5,2.9099999999999997,42.87239999999999,16.618100000000002
1.5,2.94,43.5744,16.4936
1.5,2.9699999999999998,44.28359999999999,16.3709
1.5,3.0,45.0,16.25
1.55,0.0,9.610000000000001,36.9025
1.55,0.03,9.613600000000002,36.6034
1.55,0.06,9.624400000000001,36.30610000000001
1.55,0.09,9.642400000000002,36.010600000000004
1.55,0.12,9.667600000000002,35.7169
1.55,0.15,9.700000000000001,35.425
1.55,0.18,9.739600000000001,35.1349
1.55,0.21,9.7864,34.8466
1.55,0.24,9.8404,34.5601
1.55,0.27,9.901600000000002,34.275400000000005
1.55,0.3,9.97,33.99250000000001
1.55,0.32999999999999996,10.0456,33.7114
1.55,0.36,10.128400000000001,33.4321
1.55,0.39,10.2184,33.1546
1.55,0.42,10.315600000000002,32.8789
1.55,0.44999999999999996,10.420000000000002,32.605
1.55,0.48,10.531600000000001,32.332899999999995
1.55,0.51,10.650400000000001,32.0626
1.55,0.54,10.7764,31.7941
1.55,0.57,10.909600000000001,31.5274
1.55,0.6,11.05,31.262500000000003
1.55,0.63,11.197600000000001,30.9994
1.55,0.6599999999999999,11.352400000000001,30.738100000000003
1.55,0.69,11.5144,30.478600000000007
1.55,0.72,11.683600000000002,30.2209
1.55,0.75,11.860000000000001,29.965000000000003
1.55,0.78,12.043600000000001,29.710900000000002
1.55,0.8099999999999999,12.2344,29.458600000000004
1.55,0.84,12.432400000000001,29.2081
1.55,0.87,12.6376,28.959400000000002
1.55,0.8999999999999999,12.850000000000001,28.7125
1.55,0.9299999999999999,13.069600000000001,28.467400000000005
1.55,0.96,13.296400000000002,28.2241
1.55,0.99,13.5304,27.982599999999998
1.55,1.02,13.771600000000001,27.742900000000002
1.55,1.05,14.020000000000001,27.505000000000003
1.55,1.08,14.2756,27.268900000000002
1.55,1.1099999999999999,14.5384,27.034600000000005
1.55,1.14,14.8084,26.802100000000003
1.55,1.17,15.0856,26.571400000000004
1.55,1.2,15.370000000000001,26.3425
1.55,1.23,15.6616,26.1154
1.55,1.26,15.960400000000002,25.890100000000004
1.55,1.29,16.2664,25.666600000000003
1.55,1.3199999999999998,16.5796,25.444900000000004
1.55,1.3499999999999999,16.9,25.225000000000005
1.55,1.38,17.2276,25.0069
1.55,1.41,17.5624,24.7906
1.55,1.44,17.904400000000003,24.576100000000004
1.55,1.47,18.2536,24.363400000000006
1.55,1.5,18.61,24.152500000000003
1.55,1.53,18.9736,23.9434
1.55,1.56,19.3444,23.7361
1.55,1.5899999999999999,19.7224,23.530600000000003
1.55,1.6199999999999999,20.107599999999998,23.326900000000002
1.55,1.65,20.5,23.125
1.55,1.68,20.8996,22.9249
1.55,1.71,21.3064,22.7266
1.55,1.74,21.7204,22.5301
1.55,1.77,22.141600000000004,22.3354
1.55,1.7999999999999998,22.57,22.142500000000005
1.55,1.8299999999999998,23.0056,21.9514
1.55,1.8599999999999999,23.4484,21.762100000000004
1.55,1.89,23.898400000000002,21.574600000000004
1.55,1.92,24.355600000000003,21.3889
1.55,1.95,24.82,21.205
1.55,1.98,25.291600000000003,21.0229
1.55,2.01,25.770399999999995,20.842600000000004
1.55,2.04,26.2564,20.6641
1.55,2.07,26.7496,20.4874
1.55,2.1,27.25,20.3125
1.55,2.13,27.757599999999996,20.139400000000002
1.55,2.16,28.272400000000005,19.9681
1.55,2.19,28.794400000000003,19.7986
1.55,2.2199999999999998,29.3236,19.630900000000004
1.55,2.25,29.86,19.465000000000003
1.55,2.28,30.403599999999997,19.300900000000002
1.55,2.31,30.9544,19.1386
1.55,2.34,31.5124,18.9781
1.55,2.37,32.077600000000004,18.8194
1.55,2.4,32.65,18.6625
1.55,2.4299999999999997,33.2296,18.507400000000004
1.55,2.46,33.8164,18.354100000000003
1.55,2.4899999999999998,34.410399999999996,18.202600000000004
1.55,2.52,35.0116,18.0529
1.55,2.55,35.62,17.905
1.55,2.58,36.235600000000005,17.7589
1.55,2.61,36.858399999999996,17.614600000000003
1.55,2.6399999999999997,37.48839999999999,17.472100000000005
1.55,2.67,38.1256,17.331400000000002
1.55,2.6999999999999997,38.769999999999996,17.192500000000003
1.55,2.73,39.4216,17.055400000000002
1.55,2.76,40.0804,16.9201
1.55,2.79,40.7464,16.7866
1.55,2.82,41.419599999999996,16.6549
1.55,2.85,42.1,16.525000000000002
1.55,2.88,42.7876,16.396900000000002
1.55,2.9099999999999997,43.48239999999999,16.2706
1.55,2.94,44.1844,16.1461
1.55,2.9699999999999998,44.89359999999999,16.023400000000002
1.55,3.0,45.61,15.902500000000002
1.6,0.0,10.240000000000002,36.56
1.6,0.03,10.243600000000002,36.26089999999999
1.6,0.06,10.254400000000002,35.9636
1.6,0.09,10.272400000000003,35.668099999999995
1.6,0.12,10.297600000000003,35.374399999999994
1.6,0.15,10.330000000000002,35.082499999999996
1.6,0.18,10.369600000000002,34.7924
1.6,0.21,10.416400000000001,34.504099999999994
1.6,0.24,10.470400000000001,34.2176
1.6,0.27,10.531600000000003,33.932900000000004
1.6,0.3,10.600000000000001,33.650000000000006
1.6,0.32999999999999996,10.675600000000001,33.3689
1.6,0.36,10.758400000000002,33.0896
1.6,0.39,10.848400000000002,32.8121
1.6,0.42,10.945600000000002,32.5364
1.6,0.44999999999999996,11.050000000000002,32.262499999999996
1.6,0.48,11.161600000000002,31.990399999999994
1.6,0.51,11.280400000000002,31.720100000000002
1.6,0.54,11.406400000000001,31.4516
1.6,0.57,11.539600000000002,31.184899999999995
1.6,0.6,11.680000000000001,30.92
1.6,0.63,11.827600000000002,30.6569
1.6,0.6599999999999999,11.982400000000002,30.395599999999998
1.6,0.69,12.144400000000001,30.136100000000003
1.6,0.72,12.313600000000001,29.8784
1.6,0.75,12.490000000000002,29.6225
1.6,0.78,12.673600000000002,29.368399999999998
1.6,0.8099999999999999,12.864400000000002,29.116100000000003
1.6,0.84,13.062400000000002,28.8656
1.6,0.87,13.267600000000002,28.616899999999998
1.6,0.8999999999999999,13.48,28.369999999999997
1.6,0.9299999999999999,13.699600000000002,28.1249
1.6,0.96,13.926400000000001,27.8816
1.6,0.99,14.160400000000003,27.640099999999997
1.6,1.02,14.401600000000002,27.400399999999998
1.6,1.05,14.650000000000002,27.1625
1.6,1.08,14.905600000000003,26.926399999999997
1.6,1.1099999999999999,15.168400000000002,26.6921
1.6,1.14,15.438400000000001,26.459600000000002
1.6,1.17,15.715600000000002,26.2289
1.6,1.2,16.0,26.0
1.6,1.23,16.291600000000003,25.7729
1.6,1.26,16.590400000000002,25.547600000000003
1.6,1.29,16.896400000000003,25.324099999999998
1.6,1.3199999999999998,17.209600000000002,25.1024
1.6,1.3499999999999999,17.53,24.8825
1.6,1.38,17.8576,24.6644
1.6,1.41,18.1924,24.448099999999997
1.6,1.44,18.5344,24.2336
1.6,1.47,18.8836,24.0209
1.6,1.5,19.240000000000002,23.81
1.6,1.53,19.6036,23.600899999999996
1.6,1.56,19.974400000000003,23.3936
1.6,1.5899999999999999,20.3524,23.1881
1.6,1.6199999999999999,20.7376,22.984399999999997
1.6,1.65,21.130000000000003,22.7825
1.6,1.68,21.529600000000002,22.5824
1.6,1.71,21.9364,22.384099999999997
1.6,1.74,22.3504,22.187599999999996
1.6,1.77,22.771600000000003,21.9929
1.6,1.7999999999999998,23.2,21.8
1.6,1.8299999999999998,23.6356,21.6089
1.6,1.8599999999999999,24.078400000000002,21.4196
1.6,1.89,24.5284,21.232100000000003
1.6,1.92,24.9856,21.0464
1.6,1.95,25.450000000000003,20.862499999999997
1.6,1.98,25.9216,20.6804
1.6,2.01,26.400399999999998,20.5001
1.6,2.04,26.886400000000002,20.321599999999997
1.6,2.07,27.3796,20.1449
1.6,2.1,27.880000000000003,19.97
1.6,2.13,28.3876,19.7969
1.6,2.16,28.902400000000004,19.6256
1.6,2.19,29.424400000000002,19.4561
1.6,2.2199999999999998,29.953599999999998,19.2884
1.6,2.25,30.490000000000002,19.1225
1.6,2.28,31.0336,18.9584
1.6,2.31,31.584400000000002,18.7961
1.6,2.34,32.142399999999995,18.6356
1.6,2.37,32.7076,18.476899999999997
1.6,2.4,33.28,18.32
1.6,2.4299999999999997,33.8596,18.1649
1.6,2.46,34.4464,18.011599999999998
1.6,2.4899999999999998,35.0404,17.8601
1.6,2.52,35.641600000000004,17.7104
1.6,2.55,36.25,17.5625
1.6,2.58,36.8656,17.4164
1.6,2.61,37.4884,17.2721
1.6,2.6399999999999997,38.118399999999994,17.1296
1.6,2.67,38.7556,16.9889
1.6,2.6999999999999997,39.39999999999999,16.85
1.6,2.73,40.0516,16.712899999999998
1.6,2.76,40.71039999999999,16.5776
1.6,2.79,41.376400000000004,16.4441
1.6,2.82,42.0496,16.3124
1.6,2.85,42.730000000000004,16.182499999999997
1.6,2.88,43.4176,16.0544
1.6,2.9099999999999997,44.112399999999994,15.9281
1.6,2.94,44.8144,15.8036
1.6,2.9699999999999998,45.523599999999995,15.6809
1.6,3.0,46.24,15.559999999999999
1.6500000000000001,0.0,10.890000000000002,36.2225
1.6500000000000001,0.03,10.893600000000003,35.923399999999994
1.6500000000000001,0.06,10.904400000000003,35.6261
1.6500000000000001,0.09,10.922400000000003,35.3306
1.6500000000000001,0.12,10.947600000000003,35.036899999999996
1.6500000000000001,0.15,10.980000000000002,34.745
1.6500000000000001,0.18,11.019600000000002,34.4549
1.6500000000000001,0.21,11.066400000000002,34.166599999999995
1.6500000000000001,0.24,11.120400000000002,33.8801
1.6500000000000001,0.27,11.181600000000003,33.595400000000005
1.6500000000000001,0.3,11.250000000000002,33.3125
1.6500000000000001,0.32999999999999996,11.325600000000001,33.0314
1.6500000000000001,0.36,11.408400000000002,32.7521
1.6500000000000001,0.39,11.498400000000002,32.4746
1.6500000000000001,0.42,11.595600000000003,32.1989
1.6500000000000001,0.44999999999999996,11.700000000000003,31.924999999999997
1.6500000000000001,0.48,11.811600000000002,31.652899999999995
1.6500000000000001,0.51,11.930400000000002,31.382600000000004
1.6500000000000001,0.54,12.056400000000002,31.1141
1.6500000000000001,0.57,12.189600000000002,30.847399999999993
1.6500000000000001,0.6,12.330000000000002,30.582500000000003
1.6500000000000001,0.63,12.477600000000002,30.3194
1.6500000000000001,0.6599999999999999,12.632400000000002,30.058099999999996
1.6500000000000001,0.69,12.794400000000001,29.7986
1.6500000000000001,0.72,12.963600000000003,29.5409
1.6500000000000001,0.75,13.140000000000002,29.284999999999997
1.6500000000000001,0.78,13.323600000000003,29.030899999999995
1.6500000000000001,0.8099999999999999,13.514400000000002,28.778600000000004
1.6500000000000001,0.84,13.712400000000002,28.528100000000002
1.6500000000000001,0.87,13.917600000000002,28.279399999999995
1.6500000000000001,0.8999999999999999,14.130000000000003,28.0325
1.6500000000000001,0.9299999999999999,14.349600000000002,27.787399999999998
1.6500000000000001,0.96,14.576400000000003,27.5441
1.6500000000000001,0.99,14.810400000000001,27.302599999999998
1.6500000000000001,1.02,15.051600000000002,27.0629
1.6500000000000001,1.05,15.300000000000002,26.825
1.6500000000000001,1.08,15.555600000000002,26.588899999999995
1.6500000000000001,1.1099999999999999,15.8184,26.354599999999998
1.6500000000000001,1.14,16.0884,26.122100000000003
1.6500000000000001,1.17,16.3656,25.891399999999997
1.6500000000000001,1.2,16.650000000000002,25.662499999999998
1.6500000000000001,1.23,16.9416,25.435399999999998
1.6500000000000001,1.26,17.2404,25.2101
1.6500000000000001,1.29,17.546400000000002,24.986599999999996
1.6500000000000001,1.3199999999999998,17.8596,24.764899999999997
1.6500000000000001,1.3499999999999999,18.18,24.545
1.6500000000000001,1.38,18.5076,24.3269
1.6500000000000001,1.41,18.8424,24.110599999999998
1.6500000000000001,1.44,19.184400000000004,23.896099999999997
1.6500000000000001,1.47,19.5336,23.6834
1.6500000000000001,1.5,19.89,23.472499999999997
1.6500000000000001,1.53,20.253600000000002,23.263399999999997
1.6500000000000001,1.56,20.6244,23.056099999999997
1.6500000000000001,1.5899999999999999,21.0024,22.8506
1.6500000000000001,1.6199999999999999,21.3876,22.646899999999995
1.6500000000000001,1.65,21.78,22.445
1.6500000000000001,1.68,22.1796,22.2449
1.6500000000000001,1.71,22.5864,22.046599999999998
1.6500000000000001,1.74,23.000400000000003,21.850099999999998
1.6500000000000001,1.77,23.421600000000005,21.6554
1.6500000000000001,1.7999999999999998,23.85,21.4625
1.6500000000000001,1.8299999999999998,24.285600000000002,21.2714
1.6500000000000001,1.8599999999999999,24.7284,21.082099999999997
1.6500000000000001,1.89,25.178400000000003,20.8946
1.6500000000000001,1.92,25.635600000000004,20.7089
1.6500000000000001,1.95,26.1,20.525
1.6500000000000001,1.98,26.571600000000004,20.3429
1.6500000000000001,2.01,27.050399999999996,20.162599999999998
1.6500000000000001,2.04,27.5364,19.984099999999998
1.6500000000000001,2.07,28.029600000000002,19.8074
1.6500000000000001,2.1,28.53,19.6325
1.6500000000000001,2.13,29.037599999999998,19.4594
1.6500000000000001,2.16,29.552400000000006,19.2881
1.6500000000000001,2.19,30.074400000000004,19.1186
1.6500000000000001,2.2199999999999998,30.6036,18.9509
1.6500000000000001,2.25,31.14,18.784999999999997
1.6500000000000001,2.28,31.6836,18.6209
1.6500000000000001,2.31,32.2344,18.458599999999997
1.6500000000000001,2.34,32.7924,18.298099999999998
1.6500000000000001,2.37,33.357600000000005,18.1394
1.6500000000000001,2.4,33.93,17.982499999999998
1.6500000000000001,2.4299999999999997,34.5096,17.8274
1.6500000000000001,2.46,35.0964,17.6741
